dataset,problem,config,strategy,verdict,clausify_ms,search_ms,reconstruct_ms,check_ms,given,derived,peak_active,peak_passive,clauses,fresh_symbols,proof_steps,raw_size,shared_size,max_sequent,imports,uses_sorry,contaminated,detail
tptp400,Problems/ALG/ALG016+1.p,fwdsubs-off,balanced,REFUTED,313.088,292.247,51.691,4740.987,1208,2242,389,1009,474,12,2073,4433920,4348,6525,30,false,false,
tptp400,Problems/ALG/ALG022+1.p,fwdsubs-off,balanced,REFUTED,286.336,170.667,58.998,8670.002,161,196,81,127,127,24,1260,5499846,2392,9709,5,false,false,
tptp400,Problems/ALG/ALG057+1.p,fwdsubs-off,balanced,TIMEOUT,161.308,345.594,0.000,,2000,17084,1001,14976,325,34,,,,,,,false,
tptp400,Problems/ALG/ALG089+1.p,fwdsubs-off,balanced,TIMEOUT,122.284,504.508,0.000,,2000,57918,667,55918,165,0,,,,,,,false,
tptp400,Problems/ALG/ALG134+1.p,fwdsubs-off,balanced,TIMEOUT,154.033,367.252,0.000,,2000,23623,1441,21624,352,47,,,,,,,false,
tptp400,Problems/ALG/ALG163+1.p,fwdsubs-off,balanced,TIMEOUT,150.640,360.571,0.000,,2000,26810,1384,24810,320,32,,,,,,,false,
tptp400,Problems/ALG/ALG212-10.p,fwdsubs-off,balanced,TIMEOUT,110.203,6235.368,0.000,,2000,1237766,213,1235711,5,0,,,,,,,false,
tptp400,Problems/ALG/ALG223+4.p,fwdsubs-off,balanced,SKIPPED,0.000,,,,,,,,,,,,,,,,false,|F|=3484699 > 50000
tptp400,Problems/AGT/AGT005+2.p,bwdsubs-off,balanced,TIMEOUT,195.579,405.803,0.000,,2000,20877,2000,18378,1022,13,,,,,,,false,
tptp400,Problems/AGT/AGT024+1.p,bwdsubs-off,balanced,TIMEOUT,162.607,411.473,0.000,,2000,21666,2000,19336,655,13,,,,,,,false,
tptp400,Problems/ALG/ALG016+1.p,bwdsubs-off,balanced,REFUTED,292.169,268.025,43.645,4447.528,801,1963,393,808,474,12,1693,3742303,4276,6525,30,false,false,
tptp400,Problems/ALG/ALG022+1.p,bwdsubs-off,balanced,REFUTED,284.055,166.823,53.072,8868.195,110,191,102,127,127,24,1260,5499846,2392,9709,5,false,false,
tptp400,Problems/ALG/ALG057+1.p,bwdsubs-off,balanced,TIMEOUT,168.983,547.188,0.000,,2000,30537,1914,26187,325,34,,,,,,,false,
tptp400,Problems/ALG/ALG089+1.p,bwdsubs-off,balanced,REFUTED,160.748,256.961,31.635,540.435,507,3400,380,2592,165,0,302,527890,1034,3442,6,false,false,
tptp400,Problems/ALG/ALG134+1.p,bwdsubs-off,balanced,TIMEOUT,164.163,521.553,0.000,,2000,63879,1998,60315,352,47,,,,,,,false,
tptp400,Problems/ALG/ALG163+1.p,bwdsubs-off,balanced,TIMEOUT,139.704,329.704,0.000,,2000,19579,2000,17085,320,32,,,,,,,false,
tptp400,Problems/ALG/ALG212-10.p,bwdsubs-off,balanced,TIMEOUT,86.032,20071.880,0.000,,569,2689202,535,2686116,5,0,,,,,,,false,
tptp400,Problems/ALG/ALG223+4.p,bwdsubs-off,balanced,SKIPPED,0.000,,,,,,,,,,,,,,,,false,|F|=3484699 > 50000
tptp400,Problems/AGT/AGT005+2.p,sr-off,balanced,TIMEOUT,201.782,462.815,0.000,,2000,20877,2000,18378,1022,13,,,,,,,false,
tptp400,Problems/AGT/AGT024+1.p,sr-off,balanced,TIMEOUT,166.740,459.790,0.000,,2000,21666,1997,19336,655,13,,,,,,,false,
tptp400,Problems/ALG/ALG016+1.p,sr-off,balanced,REFUTED,309.627,266.815,57.770,4641.863,802,1932,384,759,474,12,1679,3721750,4271,6525,30,false,false,
tptp400,Problems/ALG/ALG022+1.p,sr-off,balanced,REFUTED,299.717,176.346,49.830,8469.723,111,174,53,127,127,24,1260,5499846,2392,9709,5,false,false,
tptp400,Problems/ALG/ALG057+1.p,sr-off,balanced,TIMEOUT,155.506,476.788,0.000,,2000,24277,1523,20170,325,34,,,,,,,false,
tptp400,Problems/ALG/ALG089+1.p,sr-off,balanced,REFUTED,161.434,264.253,30.331,541.980,506,3282,361,2568,165,0,302,527890,1034,3442,6,false,false,
tptp400,Problems/ALG/ALG134+1.p,sr-off,balanced,TIMEOUT,186.302,469.981,0.000,,2000,30870,1492,27464,352,47,,,,,,,false,
tptp400,Problems/ALG/ALG163+1.p,sr-off,balanced,TIMEOUT,140.447,361.733,0.000,,2000,14335,1468,11911,320,32,,,,,,,false,
tptp400,Problems/ALG/ALG212-10.p,sr-off,balanced,TIMEOUT,87.661,20084.563,0.000,,580,2707971,534,2704813,5,0,,,,,,,false,
tptp400,Problems/ALG/ALG223+4.p,sr-off,balanced,SKIPPED,0.000,,,,,,,,,,,,,,,,false,|F|=3484699 > 50000
tptp400,Problems/AGT/AGT005+2.p,demod-off,balanced,TIMEOUT,208.388,541.883,0.000,,2000,20877,2000,18378,1022,13,,,,,,,false,
tptp400,Problems/AGT/AGT024+1.p,demod-off,balanced,TIMEOUT,187.019,456.219,0.000,,2000,21666,1997,19336,655,13,,,,,,,false,
tptp400,Problems/ALG/ALG016+1.p,demod-off,balanced,TIMEOUT,155.276,425.871,0.000,,2000,12646,1557,7674,474,12,,,,,,,false,
tptp400,Problems/ALG/ALG022+1.p,demod-off,balanced,REFUTED,281.659,507.047,51.724,8892.243,507,1362,293,754,127,24,1107,4866576,2389,9709,5,false,false,
tptp400,Problems/ALG/ALG057+1.p,demod-off,balanced,TIMEOUT,151.009,408.863,0.000,,2000,26155,1542,21689,325,34,,,,,,,false,
tptp400,Problems/ALG/ALG089+1.p,demod-off,balanced,REFUTED,151.901,249.785,36.196,486.308,895,8350,736,6381,165,0,404,664779,1070,3442,6,false,false,
tptp400,Problems/ALG/ALG134+1.p,demod-off,balanced,TIMEOUT,175.943,456.008,0.000,,2000,30870,1492,27464,352,47,,,,,,,false,
tptp400,Problems/ALG/ALG163+1.p,demod-off,balanced,TIMEOUT,135.410,322.128,0.000,,2000,14335,1468,11911,320,32,,,,,,,false,
tptp400,Problems/ALG/ALG212-10.p,demod-off,balanced,TIMEOUT,93.552,20093.255,0.000,,1120,3179028,1104,3172158,5,0,,,,,,,false,
tptp400,Problems/ALG/ALG223+4.p,demod-off,balanced,SKIPPED,0.000,,,,,,,,,,,,,,,,false,|F|=3484699 > 50000
tptp400,Problems/AGT/AGT005+2.p,cond-on,balanced,TIMEOUT,188.011,422.309,0.000,,2000,20877,2000,18378,1022,13,,,,,,,false,
tptp400,Problems/AGT/AGT024+1.p,cond-on,balanced,TIMEOUT,158.285,445.919,0.000,,2000,21666,1997,19336,655,13,,,,,,,false,
tptp400,Problems/ALG/ALG016+1.p,cond-on,balanced,REFUTED,287.947,243.622,40.426,4261.595,802,1932,384,759,474,12,1679,3721750,4271,6525,30,false,false,
tptp400,Problems/ALG/ALG022+1.p,cond-on,balanced,REFUTED,279.667,174.523,53.270,8387.664,111,174,53,127,127,24,1260,5499846,2392,9709,5,false,false,
tptp400,Problems/ALG/ALG057+1.p,cond-on,balanced,TIMEOUT,167.089,471.839,0.000,,2000,24277,1523,20170,325,34,,,,,,,false,
tptp400,Problems/ALG/ALG089+1.p,cond-on,balanced,REFUTED,144.621,225.135,26.435,461.151,506,3282,361,2568,165,0,302,527890,1034,3442,6,false,false,
tptp400,Problems/ALG/ALG134+1.p,cond-on,balanced,TIMEOUT,147.608,475.288,0.000,,2000,30870,1492,27464,352,47,,,,,,,false,
tptp400,Problems/ALG/ALG163+1.p,cond-on,balanced,TIMEOUT,137.431,355.802,0.000,,2000,14335,1468,11911,320,32,,,,,,,false,
tptp400,Problems/ALG/ALG212-10.p,cond-on,balanced,TIMEOUT,93.716,20133.337,0.000,,556,2520483,512,2517461,5,0,,,,,,,false,
tptp400,Problems/ALG/ALG223+4.p,cond-on,balanced,SKIPPED,0.000,,,,,,,,,,,,,,,,false,|F|=3484699 > 50000
tptp400,Problems/AGT/AGT005+2.p,gensimplify-on,balanced,REFUTED,457.014,245.680,17.751,1516.365,738,1407,738,1022,1022,13,4228,2351559,4981,863,923,false,false,
tptp400,Problems/AGT/AGT024+1.p,gensimplify-on,balanced,TIMEOUT,172.323,837.329,0.000,,2000,20813,2000,18655,655,13,,,,,,,false,
tptp400,Problems/ALG/ALG016+1.p,gensimplify-on,balanced,REFUTED,314.076,318.277,46.143,4424.059,803,1611,384,553,474,12,1845,4060826,4290,6525,30,false,false,
tptp400,Problems/ALG/ALG022+1.p,gensimplify-on,balanced,REFUTED,344.139,187.863,64.028,8472.741,111,170,53,127,127,24,1260,5499846,2392,9709,5,false,false,
tptp400,Problems/ALG/ALG057+1.p,gensimplify-on,balanced,TIMEOUT,145.552,1062.539,0.000,,2000,8425,1509,5787,325,34,,,,,,,false,
tptp400,Problems/ALG/ALG089+1.p,gensimplify-on,balanced,REFUTED,134.625,269.834,26.410,443.811,481,2394,346,1799,165,0,302,527890,1034,3442,6,false,false,
tptp400,Problems/ALG/ALG134+1.p,gensimplify-on,balanced,TIMEOUT,148.707,1957.808,0.000,,2000,12083,1478,9593,352,47,,,,,,,false,
tptp400,Problems/ALG/ALG163+1.p,gensimplify-on,balanced,TIMEOUT,140.019,658.788,0.000,,2000,7756,1474,5684,320,32,,,,,,,false,
tptp400,Problems/ALG/ALG212-10.p,gensimplify-on,balanced,BAD_PROOF,99.717,102.364,0.000,,0,0,0,0,5,0,,,,,,,false,
tptp400,Problems/ALG/ALG223+4.p,gensimplify-on,balanced,SKIPPED,0.000,,,,,,,,,,,,,,,,false,|F|=3484699 > 50000
tptp400,Problems/AGT/AGT005+2.p,index-off,balanced,TIMEOUT,171.593,419.300,0.000,,2000,20877,2000,18378,1022,13,,,,,,,false,
tptp400,Problems/AGT/AGT024+1.p,index-off,balanced,TIMEOUT,167.153,441.157,0.000,,2000,21666,1997,19336,655,13,,,,,,,false,
tptp400,Problems/ALG/ALG016+1.p,index-off,balanced,REFUTED,284.286,255.176,46.044,4326.677,802,1932,384,759,474,12,1679,3721758,4271,6525,30,false,false,
tptp400,Problems/ALG/ALG022+1.p,index-off,balanced,REFUTED,282.907,164.698,52.223,8362.723,111,174,53,127,127,24,1260,5499846,2392,9709,5,false,false,
tptp400,Problems/ALG/ALG057+1.p,index-off,balanced,TIMEOUT,178.000,469.035,0.000,,2000,24277,1523,20170,325,34,,,,,,,false,
tptp400,Problems/ALG/ALG089+1.p,index-off,balanced,REFUTED,156.577,269.758,29.407,505.151,506,3282,361,2568,165,0,302,527890,1034,3442,6,false,false,
tptp400,Problems/ALG/ALG134+1.p,index-off,balanced,TIMEOUT,164.053,436.033,0.000,,2000,30870,1492,27464,352,47,,,,,,,false,
tptp400,Problems/ALG/ALG163+1.p,index-off,balanced,TIMEOUT,155.153,407.477,0.000,,2000,14335,1468,11911,320,32,,,,,,,false,
tptp400,Problems/ALG/ALG212-10.p,index-off,balanced,TIMEOUT,94.630,20102.775,0.000,,582,2717005,536,2713807,5,0,,,,,,,false,
tptp400,Problems/ALG/ALG223+4.p,index-off,balanced,SKIPPED,0.000,,,,,,,,,,,,,,,,false,|F|=3484699 > 50000
tptp400,Problems/AGT/AGT005+2.p,sr-and-index-off,balanced,TIMEOUT,176.341,502.429,0.000,,2000,20877,2000,18378,1022,13,,,,,,,false,
tptp400,Problems/AGT/AGT024+1.p,sr-and-index-off,balanced,TIMEOUT,165.228,460.724,0.000,,2000,21666,1997,19336,655,13,,,,,,,false,
tptp400,Problems/ALG/ALG016+1.p,sr-and-index-off,balanced,REFUTED,297.903,285.940,40.933,4330.693,802,1932,384,759,474,12,1679,3721758,4271,6525,30,false,false,
tptp400,Problems/ALG/ALG022+1.p,sr-and-index-off,balanced,REFUTED,289.714,187.365,54.758,8486.681,111,174,53,127,127,24,1260,5499846,2392,9709,5,false,false,
tptp400,Problems/ALG/ALG057+1.p,sr-and-index-off,balanced,TIMEOUT,148.065,425.838,0.000,,2000,24277,1523,20170,325,34,,,,,,,false,
tptp400,Problems/ALG/ALG089+1.p,sr-and-index-off,balanced,REFUTED,151.092,225.591,26.565,443.999,506,3282,361,2568,165,0,302,527890,1034,3442,6,false,false,
tptp400,Problems/ALG/ALG134+1.p,sr-and-index-off,balanced,TIMEOUT,162.885,404.943,0.000,,2000,30870,1492,27464,352,47,,,,,,,false,
tptp400,Problems/ALG/ALG163+1.p,sr-and-index-off,balanced,TIMEOUT,140.590,344.436,0.000,,2000,14335,1468,11911,320,32,,,,,,,false,
tptp400,Problems/ALG/ALG212-10.p,sr-and-index-off,balanced,TIMEOUT,84.442,20099.022,0.000,,596,2802092,550,2798812,5,0,,,,,,,false,
tptp400,Problems/ALG/ALG223+4.p,sr-and-index-off,balanced,SKIPPED,0.000,,,,,,,,,,,,,,,,false,|F|=3484699 > 50000
